# Forces        
# CofR          : (0.000000000e+00 0.000000000e+00 0.000000000e+00)
# Time          forces(pressure viscous porous)	moments(pressure viscous porous)
6.08            	((-2.849745265e+01 2.421156677e+00 -2.238756176e-16) (5.757677983e+00 -1.162115796e+00 9.015671769e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-6.052891692e-01 -7.124363163e+00 3.227994827e+01) (2.905289489e-01 1.439419496e+00 1.904941317e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.12            	((-2.843588620e+01 2.278151032e+00 -2.198979290e-16) (5.739192181e+00 -1.174704067e+00 8.899621167e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-5.695377581e-01 -7.108971550e+00 3.238875546e+01) (2.936760167e-01 1.434798045e+00 1.905418262e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.16            	((-2.825337612e+01 2.167353123e+00 -2.149761834e-16) (5.717943647e+00 -1.188630566e+00 8.731667812e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-5.418382808e-01 -7.063344030e+00 3.251074437e+01) (2.971576414e-01 1.429485912e+00 1.906486951e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.2             	((-2.833342748e+01 1.920692037e+00 -2.095493695e-16) (5.696146289e+00 -1.210193233e+00 8.526271828e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-4.801730094e-01 -7.083356871e+00 3.264673400e+01) (3.025483082e-01 1.424036572e+00 1.907507783e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.24            	((-2.825411431e+01 1.745232412e+00 -2.026728136e-16) (5.669285218e+00 -1.231738290e+00 8.241606605e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-4.363081030e-01 -7.063528578e+00 3.280181539e+01) (3.079345726e-01 1.417321304e+00 1.908978108e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.28            	((-2.830599244e+01 1.474299696e+00 -1.944434443e-16) (5.640692331e+00 -1.260100940e+00 7.874880193e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-3.685749240e-01 -7.076498109e+00 3.295424150e+01) (3.150252351e-01 1.410173083e+00 1.908962902e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.32            	((-2.837896427e+01 1.191646161e+00 -1.840131967e-16) (5.601548568e+00 -1.291890708e+00 7.389074401e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.979115401e-01 -7.094741068e+00 3.313114796e+01) (3.229726769e-01 1.400387142e+00 1.909972118e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.36            	((-2.855868008e+01 8.872974318e-01 -1.711275518e-16) (5.558749458e+00 -1.328098639e+00 6.749544340e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.218243579e-01 -7.139670019e+00 3.331321810e+01) (3.320246598e-01 1.389687364e+00 1.907609566e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.4             	((-2.879328700e+01 5.753084543e-01 -1.552384055e-16) (5.506609209e+00 -1.368879497e+00 5.922091514e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.438271136e-01 -7.198321749e+00 3.351391045e+01) (3.422198743e-01 1.376652302e+00 1.903834506e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.44            	((-2.927043019e+01 2.388156649e-01 -1.363008358e-16) (5.442120688e+00 -1.410642513e+00 4.914469708e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-5.970391623e-02 -7.317607547e+00 3.370533278e+01) (3.526606284e-01 1.360530172e+00 1.899182062e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.48            	((-2.977143814e+01 5.509193762e-02 -1.146590029e-16) (5.368099441e+00 -1.443958770e+00 3.731279945e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.377298440e-02 -7.442859536e+00 3.388308176e+01) (3.609896925e-01 1.342024860e+00 1.894536887e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.52            	((-3.026197163e+01 2.964125355e-02 -9.229925847e-17) (5.282133147e+00 -1.460705874e+00 2.494977364e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-7.410313388e-03 -7.565492908e+00 3.403903259e+01) (3.651764686e-01 1.320533287e+00 1.895843262e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.56            	((-3.062952949e+01 2.542980822e-01 -7.217252551e-17) (5.186524539e+00 -1.450910669e+00 1.386230922e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-6.357452056e-02 -7.657382372e+00 3.410954067e+01) (3.627276673e-01 1.296631135e+00 1.908089414e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.6             	((-3.058448557e+01 6.948657751e-01 -5.803414706e-17) (5.074947980e+00 -1.402447522e+00 6.632977196e-18) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.737164438e-01 -7.646121393e+00 3.405384560e+01) (3.506118804e-01 1.268736995e+00 1.939787425e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.64            	((-3.003161536e+01 1.228780951e+00 -5.207475202e-17) (4.947324173e+00 -1.326033233e+00 4.676498769e-18) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-3.071952378e-01 -7.507903840e+00 3.391299267e+01) (3.315083084e-01 1.236831043e+00 1.996363961e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.68            	((-2.886925149e+01 1.792157142e+00 -5.347916719e-17) (4.802853332e+00 -1.240074317e+00 7.212186767e-18) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-4.480392855e-01 -7.217312872e+00 3.382351087e+01) (3.100185792e-01 1.200713333e+00 2.071838882e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.72            	((-2.778290139e+01 2.111349863e+00 -6.039441557e-17) (4.653347082e+00 -1.181840727e+00 1.281022711e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-5.278374659e-01 -6.945725347e+00 3.387421006e+01) (2.954601818e-01 1.163336770e+00 2.161736842e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.76            	((-2.662923345e+01 2.345311913e+00 -6.973152729e-17) (4.514994349e+00 -1.162022566e+00 1.928886108e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-5.863279782e-01 -6.657308362e+00 3.410120151e+01) (2.905056415e-01 1.128748587e+00 2.258080898e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.8             	((-2.563926399e+01 2.458518924e+00 -7.956741915e-17) (4.396605158e+00 -1.181319948e+00 2.550951541e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-6.146297310e-01 -6.409815996e+00 3.448034268e+01) (2.953299870e-01 1.099151289e+00 2.352429920e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.84            	((-2.498263781e+01 2.464753259e+00 -8.844473103e-17) (4.309868758e+00 -1.229660026e+00 3.061474274e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-6.161883147e-01 -6.245659452e+00 3.494738303e+01) (3.074150066e-01 1.077467190e+00 2.432654197e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.88            	((-2.459090268e+01 2.407735447e+00 -9.511193018e-17) (4.248872151e+00 -1.297492949e+00 3.438100091e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-6.019338619e-01 -6.147725671e+00 3.541720191e+01) (3.243732373e-01 1.062218038e+00 2.500061370e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.92            	((-2.449363540e+01 2.372961690e+00 -9.903880825e-17) (4.205875337e+00 -1.369464902e+00 3.662968059e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-5.932404224e-01 -6.123408850e+00 3.585891495e+01) (3.423662254e-01 1.051468834e+00 2.558462767e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.96            	((-2.447397753e+01 2.312965609e+00 -9.934560735e-17) (4.170221430e+00 -1.426475676e+00 3.699158120e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-5.782414021e-01 -6.118494382e+00 3.627569616e+01) (3.566189189e-01 1.042555357e+00 2.603645245e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7               	((-2.441069877e+01 2.206677609e+00 -9.658810012e-17) (4.125260574e+00 -1.464956002e+00 3.583549849e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-5.516694021e-01 -6.102674691e+00 3.665056750e+01) (3.662390005e-01 1.031315144e+00 2.643891502e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.04            	((-2.422205636e+01 2.043966848e+00 -9.160618020e-17) (4.056460209e+00 -1.480349246e+00 3.375104251e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-5.109917120e-01 -6.055514089e+00 3.697667939e+01) (3.700873116e-01 1.014115052e+00 2.687033000e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.08            	((-2.381475239e+01 1.838792599e+00 -8.535627120e-17) (3.960664345e+00 -1.476758579e+00 3.125976393e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-4.596981499e-01 -5.953688098e+00 3.725139422e+01) (3.691896447e-01 9.901660862e-01 2.740045302e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.12            	((-2.322486138e+01 1.630871936e+00 -7.893572908e-17) (3.832389683e+00 -1.460478680e+00 2.897676685e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-4.077179840e-01 -5.806215345e+00 3.749581189e+01) (3.651196700e-01 9.580974207e-01 2.806803939e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.16            	((-2.248446918e+01 1.466499179e+00 -7.315795603e-17) (3.673170244e+00 -1.437569621e+00 2.741635426e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-3.666247947e-01 -5.621117295e+00 3.774329008e+01) (3.593924054e-01 9.182925610e-01 2.890028361e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.2             	((-2.160175621e+01 1.290897231e+00 -6.861113292e-17) (3.469679121e+00 -1.411583620e+00 2.693658094e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-3.227243077e-01 -5.400439054e+00 3.802890127e+01) (3.528959050e-01 8.674197804e-01 2.998835681e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.24            	((-2.064222061e+01 1.092878584e+00 -6.528436892e-17) (3.227150707e+00 -1.382858387e+00 2.734101663e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.732196459e-01 -5.160555154e+00 3.838568421e+01) (3.457145968e-01 8.067876768e-01 3.130887443e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.28            	((-1.924060652e+01 9.450408805e-01 -6.285000675e-17) (2.958237093e+00 -1.351447221e+00 2.864423701e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.362602201e-01 -4.810151630e+00 3.874212137e+01) (3.378618052e-01 7.395592733e-01 3.279975270e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.32            	((-1.762461018e+01 7.741215138e-01 -6.100884506e-17) (2.668155739e+00 -1.321319032e+00 3.051698391e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.935303785e-01 -4.406152545e+00 3.911878394e+01) (3.303297580e-01 6.670389348e-01 3.444780266e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.36            	((-1.597198521e+01 6.063925004e-01 -5.949821918e-17) (2.367499022e+00 -1.296684919e+00 3.283269500e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.515981251e-01 -3.992996304e+00 3.956911250e+01) (3.241712298e-01 5.918747556e-01 3.624600831e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.4             	((-1.444565253e+01 4.051598925e-01 -5.776161248e-17) (2.044605237e+00 -1.275684372e+00 3.522059141e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.012899731e-01 -3.611413133e+00 4.010516262e+01) (3.189210930e-01 5.111513094e-01 3.814065562e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.44            	((-1.285644156e+01 1.673504099e-01 -5.535782310e-17) (1.729472475e+00 -1.250406627e+00 3.719431141e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-4.183760248e-02 -3.214110390e+00 4.066187004e+01) (3.126016568e-01 4.323681187e-01 3.998414967e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.48            	((-1.113834865e+01 -1.465047074e-01 -5.209678032e-17) (1.423337811e+00 -1.218571043e+00 3.839329906e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((3.662617686e-02 -2.784587162e+00 4.114102168e+01) (3.046427607e-01 3.558344529e-01 4.164650218e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.52            	((-8.927855069e+00 -4.439184225e-01 -4.782915750e-17) (1.143844592e+00 -1.193416740e+00 3.817933697e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.109796056e-01 -2.231963767e+00 4.154404832e+01) (2.983541849e-01 2.859611481e-01 4.312185046e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.56            	((-7.160633678e+00 -7.133002002e-01 -4.377399188e-17) (9.274167668e-01 -1.177344933e+00 3.740153923e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.783250501e-01 -1.790158420e+00 4.184624960e+01) (2.943362333e-01 2.318541917e-01 4.420101198e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.6             	((-5.895175826e+00 -1.053452725e+00 -4.027526311e-17) (7.599515042e-01 -1.164840770e+00 3.650015134e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((2.633631814e-01 -1.473793956e+00 4.210266197e+01) (2.912101924e-01 1.899878760e-01 4.501504140e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.64            	((-5.091664118e+00 -1.232967633e+00 -3.748982071e-17) (6.509382967e-01 -1.166541464e+00 3.559658193e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((3.082419082e-01 -1.272916029e+00 4.232902533e+01) (2.916353660e-01 1.627345742e-01 4.557544669e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.68            	((-4.606435924e+00 -1.313440184e+00 -3.555977191e-17) (5.816863736e-01 -1.174545954e+00 3.478448982e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((3.283600459e-01 -1.151608981e+00 4.254892927e+01) (2.936364885e-01 1.454215934e-01 4.591192024e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.72            	((-4.324219814e+00 -1.440081458e+00 -3.452185992e-17) (5.386319623e-01 -1.182795155e+00 3.417380640e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((3.600203645e-01 -1.081054953e+00 4.274807474e+01) (2.956987888e-01 1.346579906e-01 4.615773617e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.76            	((-4.238789952e+00 -1.540864939e+00 -3.432453516e-17) (5.144666069e-01 -1.196226289e+00 3.390874976e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((3.852162348e-01 -1.059697488e+00 4.290221545e+01) (2.990565721e-01 1.286166517e-01 4.627131505e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.8             	((-4.257890291e+00 -1.583835568e+00 -3.475660475e-17) (5.020640488e-01 -1.211340493e+00 3.399779742e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((3.959588921e-01 -1.064472573e+00 4.303469176e+01) (3.028351233e-01 1.255160122e-01 4.634885712e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.84            	((-4.312514685e+00 -1.679974346e+00 -3.555054083e-17) (4.993190628e-01 -1.228994997e+00 3.418788976e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((4.199935865e-01 -1.078128671e+00 4.315474387e+01) (3.072487493e-01 1.248297657e-01 4.639725951e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.88            	((-4.400302014e+00 -1.773665234e+00 -3.647456954e-17) (5.027199563e-01 -1.246644073e+00 3.445105682e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((4.434163085e-01 -1.100075504e+00 4.325748074e+01) (3.116610182e-01 1.256799891e-01 4.641897531e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.92            	((-4.514742735e+00 -1.865920514e+00 -3.732273333e-17) (5.101120290e-01 -1.263165130e+00 3.470158821e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((4.664801284e-01 -1.128685684e+00 4.334654366e+01) (3.157912825e-01 1.275280073e-01 4.642193030e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.96            	((-4.629523262e+00 -1.968354834e+00 -3.790971797e-17) (5.178874343e-01 -1.277553464e+00 3.484421398e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((4.920887086e-01 -1.157380815e+00 4.342472653e+01) (3.193883660e-01 1.294718586e-01 4.641321315e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8               	((-4.726569634e+00 -2.112244235e+00 -3.812300855e-17) (5.255283982e-01 -1.289632268e+00 3.479650964e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.280610586e-01 -1.181642409e+00 4.348837073e+01) (3.224080670e-01 1.313820995e-01 4.639789300e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.04            	((-4.852263099e+00 -2.162337654e+00 -3.803017161e-17) (5.288891125e-01 -1.298216335e+00 3.472160979e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.405844135e-01 -1.213065775e+00 4.353702683e+01) (3.245540838e-01 1.322222781e-01 4.637168728e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.08            	((-4.911341996e+00 -2.299485243e+00 -3.754521438e-17) (5.300104414e-01 -1.305391944e+00 3.439798331e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.748713106e-01 -1.227835499e+00 4.357613025e+01) (3.263479860e-01 1.325026104e-01 4.635584970e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.12            	((-4.967968010e+00 -2.387237391e+00 -3.684839790e-17) (5.262819713e-01 -1.310628949e+00 3.403889787e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.968093477e-01 -1.241992003e+00 4.360425496e+01) (3.276572373e-01 1.315704928e-01 4.634183016e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.16            	((-5.000688068e+00 -2.469292796e+00 -3.601990461e-17) (5.189800720e-01 -1.315346989e+00 3.362988615e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((6.173231990e-01 -1.250172017e+00 4.362454960e+01) (3.288367473e-01 1.297450180e-01 4.633474807e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.2             	((-5.018302844e+00 -2.544728204e+00 -3.517890976e-17) (5.092587166e-01 -1.320168439e+00 3.321965459e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((6.361820510e-01 -1.254575711e+00 4.363926400e+01) (3.300421099e-01 1.273146792e-01 4.633260720e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.24            	((-5.026305300e+00 -2.612757420e+00 -3.442511887e-17) (4.983082331e-01 -1.325406680e+00 3.284692390e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((6.531893549e-01 -1.256576325e+00 4.365028168e+01) (3.313516699e-01 1.245770583e-01 4.633326932e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.28            	((-5.046204143e+00 -2.623119290e+00 -3.385259797e-17) (4.859305648e-01 -1.330100248e+00 3.262379680e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((6.557798225e-01 -1.261551036e+00 4.365902389e+01) (3.325250619e-01 1.214826412e-01 4.633805194e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.32            	((-5.002834731e+00 -2.731615779e+00 -3.338555709e-17) (4.764212316e-01 -1.337104856e+00 3.234844692e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((6.829039447e-01 -1.250708683e+00 4.370094211e+01) (3.342762139e-01 1.191053079e-01 4.634648659e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.36            	((-5.039551343e+00 -2.727335027e+00 -3.316596174e-17) (4.668594326e-01 -1.341994351e+00 3.227734733e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((6.818337568e-01 -1.259887836e+00 4.368627533e+01) (3.354985878e-01 1.167148582e-01 4.636240272e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.4             	((-5.039469199e+00 -2.774559473e+00 -3.303400049e-17) (4.595622074e-01 -1.348591837e+00 3.220046298e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((6.936398682e-01 -1.259867300e+00 4.370223380e+01) (3.371479591e-01 1.148905519e-01 4.637153386e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.44            	((-5.055543850e+00 -2.807220617e+00 -3.298896438e-17) (4.535269859e-01 -1.354801312e+00 3.215298840e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((7.018051542e-01 -1.263885963e+00 4.371623281e+01) (3.387003281e-01 1.133817465e-01 4.636508959e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.48            	((-5.041831515e+00 -2.835674297e+00 -3.295379192e-17) (4.485002054e-01 -1.360740316e+00 3.214615518e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((7.089185742e-01 -1.260457879e+00 4.375848689e+01) (3.401850790e-01 1.121250514e-01 4.636179323e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.52            	((-5.048973925e+00 -2.854061230e+00 -3.291113238e-17) (4.450463195e-01 -1.365309173e+00 3.212341103e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((7.135153075e-01 -1.262243481e+00 4.377719915e+01) (3.413272933e-01 1.112615799e-01 4.636663954e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.56            	((-5.054477198e+00 -2.869698740e+00 -3.280752519e-17) (4.416947672e-01 -1.369139368e+00 3.206875314e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((7.174246851e-01 -1.263619299e+00 4.379496900e+01) (3.422848420e-01 1.104236918e-01 4.636473896e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.6             	((-5.054914509e+00 -2.879277870e+00 -3.262058139e-17) (4.382480090e-01 -1.372023252e+00 3.197982754e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((7.198194674e-01 -1.263728627e+00 4.381048920e+01) (3.430058130e-01 1.095620022e-01 4.636031338e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.64            	((-5.051292938e+00 -2.885561066e+00 -3.234940555e-17) (4.343149272e-01 -1.374280218e+00 3.185568398e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((7.213902665e-01 -1.262823234e+00 4.382426029e+01) (3.435700546e-01 1.085787318e-01 4.635542605e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.68            	((-5.066775138e+00 -2.894517278e+00 -3.203633336e-17) (4.305492084e-01 -1.375660053e+00 3.166526554e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((7.236293194e-01 -1.266693784e+00 4.381139326e+01) (3.439150133e-01 1.076373021e-01 4.634996227e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.72            	((-5.057697878e+00 -2.892136271e+00 -3.167394973e-17) (4.265058838e-01 -1.376932609e+00 3.150511176e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((7.230340679e-01 -1.264424470e+00 4.381830739e+01) (3.442331522e-01 1.066264709e-01 4.634606967e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.76            	((-5.036131146e+00 -2.880604803e+00 -3.127637782e-17) (4.212570947e-01 -1.377753906e+00 3.133597458e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((7.201512008e-01 -1.259032787e+00 4.382353771e+01) (3.444384765e-01 1.053142737e-01 4.634656735e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.8             	((-5.007570017e+00 -2.874659817e+00 -3.087522985e-17) (4.156351011e-01 -1.378680377e+00 3.114539463e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((7.186649543e-01 -1.251892504e+00 4.382987297e+01) (3.446700943e-01 1.039087753e-01 4.634807267e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.84            	((-4.979323529e+00 -2.845049725e+00 -3.049966643e-17) (4.101516694e-01 -1.379523383e+00 3.098886703e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((7.112624312e-01 -1.244830882e+00 4.383190569e+01) (3.448808459e-01 1.025379173e-01 4.634797379e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.88            	((-4.942911090e+00 -2.822712430e+00 -3.014182627e-17) (4.037988162e-01 -1.380147094e+00 3.082786638e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((7.056781074e-01 -1.235727773e+00 4.383247279e+01) (3.450367735e-01 1.009497041e-01 4.634344137e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.92            	((-4.902052854e+00 -2.793763110e+00 -2.982189731e-17) (3.989511081e-01 -1.380769417e+00 3.070012294e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((6.984407775e-01 -1.225513214e+00 4.383376230e+01) (3.451923544e-01 9.973777702e-02 4.635096087e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.96            	((-4.840745113e+00 -2.762267626e+00 -2.950349241e-17) (3.927202418e-01 -1.382158112e+00 3.056865423e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((6.905669064e-01 -1.210186278e+00 4.386037193e+01) (3.455395279e-01 9.818006044e-02 4.634005652e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9               	((-4.826265004e+00 -2.723883527e+00 -2.926644349e-17) (3.904325965e-01 -1.382121521e+00 3.045821716e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((6.809708818e-01 -1.206566251e+00 4.383634010e+01) (3.455303802e-01 9.760814913e-02 4.635870303e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.04            	((-4.808146244e+00 -2.712247584e+00 -2.901099857e-17) (3.852146893e-01 -1.385620869e+00 3.030483164e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((6.780618959e-01 -1.202036561e+00 4.382564608e+01) (3.464052172e-01 9.630367232e-02 4.634328941e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.08            	((-4.782643470e+00 -2.652077376e+00 -2.879296317e-17) (3.804222269e-01 -1.386452541e+00 3.021831557e-17) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((6.630193441e-01 -1.195660867e+00 4.381984000e+01) (3.466131354e-01 9.510555672e-02 4.632802670e+00) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
