# Forces        
# CofR          : (0.000000000e+00 0.000000000e+00 0.000000000e+00)
# Time          forces(pressure viscous porous)	moments(pressure viscous porous)
6.12            	((4.164212613e-01 6.608922787e-04 8.791434739e-20) (2.763791082e-01 2.516863791e-04 -7.750266051e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.652230697e-04 1.041053153e-01 -4.362722206e-13) (-6.292159479e-05 6.909477705e-02 -2.301284598e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.16            	((4.161852612e-01 6.552255615e-04 8.788992914e-20) (2.762228044e-01 2.504001194e-04 -7.745310045e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.638063904e-04 1.040463153e-01 -4.354246998e-13) (-6.260002985e-05 6.905570111e-02 -2.322224910e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.2             	((4.159515961e-01 6.501657431e-04 8.786567710e-20) (2.760682570e-01 2.489644386e-04 -7.740434815e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.625414358e-04 1.039878990e-01 -4.346861412e-13) (-6.224110964e-05 6.901706426e-02 -2.343758175e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.24            	((4.157246333e-01 6.469945834e-04 8.784146787e-20) (2.759157457e-01 2.475512123e-04 -7.735698964e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.617486459e-04 1.039311583e-01 -4.345614580e-13) (-6.188780308e-05 6.897893642e-02 -2.365981324e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.28            	((4.155002362e-01 6.428198489e-04 8.781735996e-20) (2.757651455e-01 2.460428399e-04 -7.731046242e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.607049622e-04 1.038750591e-01 -4.345624338e-13) (-6.151070999e-05 6.894128638e-02 -2.388949694e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.32            	((4.152645537e-01 6.432476735e-04 8.779506767e-20) (2.756154140e-01 2.448442879e-04 -7.726244102e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.608119184e-04 1.038161384e-01 -4.323170511e-13) (-6.121107197e-05 6.890385349e-02 -2.412713969e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.36            	((4.150388677e-01 6.413977719e-04 8.777206542e-20) (2.754674587e-01 2.436295262e-04 -7.721607978e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.603494430e-04 1.037597169e-01 -4.312831559e-13) (-6.090738156e-05 6.886686468e-02 -2.437396053e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.4             	((4.148165132e-01 6.398446733e-04 8.774927136e-20) (2.753212530e-01 2.424391752e-04 -7.717050183e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.599611683e-04 1.037041283e-01 -4.304275035e-13) (-6.060979380e-05 6.883031325e-02 -2.463032316e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.44            	((4.145918912e-01 6.402508724e-04 8.772730245e-20) (2.751765063e-01 2.414034672e-04 -7.712487137e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.600627181e-04 1.036479728e-01 -4.288486883e-13) (-6.035086680e-05 6.879412658e-02 -2.489631844e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.48            	((4.143744427e-01 6.394321881e-04 8.770503437e-20) (2.750333679e-01 2.404367455e-04 -7.708047460e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.598580470e-04 1.035936107e-01 -4.280257789e-13) (-6.010918638e-05 6.875834197e-02 -2.517225226e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.52            	((4.141603701e-01 6.387734273e-04 8.768297168e-20) (2.748920218e-01 2.395044116e-04 -7.703680747e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.596933568e-04 1.035400925e-01 -4.273446831e-13) (-5.987610290e-05 6.872300546e-02 -2.545820134e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.56            	((4.139493698e-01 6.386161989e-04 8.766122106e-20) (2.747524296e-01 2.386470939e-04 -7.699379464e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.596540497e-04 1.034873424e-01 -4.267467456e-13) (-5.966177347e-05 6.868810739e-02 -2.575387654e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.6             	((4.137413946e-01 6.388778847e-04 8.763978764e-20) (2.746145562e-01 2.378813276e-04 -7.695139024e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.597194712e-04 1.034353487e-01 -4.261617101e-13) (-5.947033191e-05 6.865363906e-02 -2.605894247e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.64            	((4.135284595e-01 6.374390635e-04 8.761823523e-20) (2.744780264e-01 2.371127065e-04 -7.691018684e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.593597659e-04 1.033821149e-01 -4.268278439e-13) (-5.927817662e-05 6.861950659e-02 -2.637323860e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.68            	((4.133209994e-01 6.375389754e-04 8.759713629e-20) (2.743427167e-01 2.363482395e-04 -7.686940962e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.593847439e-04 1.033302498e-01 -4.270182298e-13) (-5.908705987e-05 6.858567918e-02 -2.669611501e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.72            	((4.131180497e-01 6.370452496e-04 8.757616279e-20) (2.742091015e-01 2.356678634e-04 -7.682904053e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.592613124e-04 1.032795124e-01 -4.271087607e-13) (-5.891696586e-05 6.855227538e-02 -2.702667631e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.76            	((4.129162626e-01 6.382012821e-04 8.755566916e-20) (2.740770415e-01 2.350961082e-04 -7.678930888e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.595503205e-04 1.032290656e-01 -4.272272640e-13) (-5.877402706e-05 6.851926037e-02 -2.736479690e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.8             	((4.127168273e-01 6.394280568e-04 8.753541165e-20) (2.739464749e-01 2.346501832e-04 -7.675009648e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.598570142e-04 1.031792068e-01 -4.273814375e-13) (-5.866254581e-05 6.848661872e-02 -2.771018566e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.84            	((4.125193692e-01 6.415030071e-04 8.751553212e-20) (2.738173796e-01 2.343361467e-04 -7.671149786e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.603757518e-04 1.031298423e-01 -4.276221304e-13) (-5.858403668e-05 6.845434490e-02 -2.806243175e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.88            	((4.123242664e-01 6.432008802e-04 8.749583463e-20) (2.736897389e-01 2.341234003e-04 -7.667335315e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.608002200e-04 1.030810666e-01 -4.278487287e-13) (-5.853085007e-05 6.842243471e-02 -2.842090193e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.92            	((4.121310988e-01 6.452468304e-04 8.747640653e-20) (2.735635241e-01 2.339901003e-04 -7.663572014e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.613117076e-04 1.030327747e-01 -4.281494864e-13) (-5.849752507e-05 6.839088103e-02 -2.878513048e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.96            	((4.119399076e-01 6.473758880e-04 8.745723411e-20) (2.734387121e-01 2.339493955e-04 -7.659862008e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.618439720e-04 1.029849769e-01 -4.285001173e-13) (-5.848734888e-05 6.835967802e-02 -2.915466009e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7               	((4.117506383e-01 6.498939843e-04 8.743834494e-20) (2.733152764e-01 2.340061693e-04 -7.656202604e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.624734961e-04 1.029376596e-01 -4.288950922e-13) (-5.850154233e-05 6.832881910e-02 -2.952895686e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.04            	((4.115644704e-01 6.528558125e-04 8.741961647e-20) (2.731932823e-01 2.341732521e-04 -7.652608436e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.632139531e-04 1.028911176e-01 -4.294906444e-13) (-5.854331304e-05 6.829832058e-02 -2.990737901e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.08            	((4.113775857e-01 6.550142432e-04 8.740108531e-20) (2.730725513e-01 2.343933381e-04 -7.649056982e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.637535608e-04 1.028443964e-01 -4.302275767e-13) (-5.859833453e-05 6.826813783e-02 -3.028937370e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.12            	((4.111928512e-01 6.573511786e-04 8.738274187e-20) (2.729529141e-01 2.346157900e-04 -7.645557167e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.643377947e-04 1.027982128e-01 -4.310163337e-13) (-5.865394750e-05 6.823822853e-02 -3.067450259e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.16            	((4.110116611e-01 6.602196837e-04 8.736453112e-20) (2.728347804e-01 2.349547995e-04 -7.642111918e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.650549209e-04 1.027529153e-01 -4.318660230e-13) (-5.873869987e-05 6.820869510e-02 -3.106195044e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.2             	((4.108318161e-01 6.651309018e-04 8.734702517e-20) (2.727179081e-01 2.354763137e-04 -7.638726090e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.662827254e-04 1.027079540e-01 -4.327025934e-13) (-5.886907843e-05 6.817947702e-02 -3.145122821e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.24            	((4.106514991e-01 6.660421232e-04 8.732958666e-20) (2.726024570e-01 2.361349885e-04 -7.635294487e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.665105308e-04 1.026628748e-01 -4.330797873e-13) (-5.903374712e-05 6.815061425e-02 -3.184167561e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.28            	((4.104750019e-01 6.685959276e-04 8.731236200e-20) (2.724877977e-01 2.364565891e-04 -7.631940004e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.671489819e-04 1.026187505e-01 -4.336682922e-13) (-5.911414727e-05 6.812194944e-02 -3.223265154e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.32            	((4.103012702e-01 6.722874353e-04 8.729524879e-20) (2.723746125e-01 2.370285729e-04 -7.628650943e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.680718588e-04 1.025753175e-01 -4.344198612e-13) (-5.925714323e-05 6.809365313e-02 -3.262441273e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.36            	((4.101292929e-01 6.760260092e-04 8.727836344e-20) (2.722627140e-01 2.377025754e-04 -7.625403342e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.690065023e-04 1.025323232e-01 -4.352053657e-13) (-5.942564386e-05 6.806567849e-02 -3.301628282e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.4             	((4.099590405e-01 6.797995073e-04 8.726169751e-20) (2.721520498e-01 2.384533767e-04 -7.622193440e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.699498768e-04 1.024897601e-01 -4.360052900e-13) (-5.961334417e-05 6.803801244e-02 -3.340765726e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.44            	((4.097909130e-01 6.834242464e-04 8.724521849e-20) (2.720426103e-01 2.392639223e-04 -7.619018595e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.708560616e-04 1.024477283e-01 -4.368000102e-13) (-5.981598056e-05 6.801065258e-02 -3.379777302e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.48            	((4.096251585e-01 6.867774750e-04 8.722896006e-20) (2.719344664e-01 2.400802557e-04 -7.615874180e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.716943688e-04 1.024062896e-01 -4.374640841e-13) (-6.002006392e-05 6.798361659e-02 -3.418612119e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.52            	((4.094600224e-01 6.907290526e-04 8.721305686e-20) (2.718274372e-01 2.409794841e-04 -7.612781105e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.726822631e-04 1.023650056e-01 -4.382038352e-13) (-6.024487103e-05 6.795685931e-02 -3.457230109e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.56            	((4.092965000e-01 6.947834627e-04 8.719722215e-20) (2.717215377e-01 2.419444595e-04 -7.609727116e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.736958657e-04 1.023241250e-01 -4.390440919e-13) (-6.048611487e-05 6.793038441e-02 -3.495577547e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.6             	((4.091348191e-01 6.986929029e-04 8.718169807e-20) (2.716167716e-01 2.429520660e-04 -7.606701296e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.746732257e-04 1.022837048e-01 -4.398387037e-13) (-6.073801650e-05 6.790419291e-02 -3.533599789e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.64            	((4.089747148e-01 7.025942723e-04 8.716633415e-20) (2.715131222e-01 2.439993876e-04 -7.603713457e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.756485681e-04 1.022436787e-01 -4.406802614e-13) (-6.099984689e-05 6.787828054e-02 -3.571230247e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.68            	((4.088163017e-01 7.066187024e-04 8.715113538e-20) (2.714105806e-01 2.450817809e-04 -7.600759091e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.766546756e-04 1.022040754e-01 -4.415485989e-13) (-6.127044523e-05 6.785264516e-02 -3.608436126e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.72            	((4.086595082e-01 7.105439677e-04 8.713609446e-20) (2.713091389e-01 2.461968014e-04 -7.597833121e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.776359919e-04 1.021648771e-01 -4.423699905e-13) (-6.154920035e-05 6.782728473e-02 -3.645175759e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.76            	((4.085043918e-01 7.144512092e-04 8.712120592e-20) (2.712087789e-01 2.473386386e-04 -7.594939145e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.786128023e-04 1.021260980e-01 -4.432005977e-13) (-6.183465964e-05 6.780219473e-02 -3.681400144e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.8             	((4.083507965e-01 7.182449325e-04 8.710654765e-20) (2.711094846e-01 2.484973009e-04 -7.592075231e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.795612331e-04 1.020876991e-01 -4.439669118e-13) (-6.212432523e-05 6.777737116e-02 -3.717067719e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.84            	((4.081988146e-01 7.217879616e-04 8.709196965e-20) (2.710112441e-01 2.496552507e-04 -7.589236929e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.804469904e-04 1.020497036e-01 -4.446987483e-13) (-6.241381269e-05 6.775281101e-02 -3.752148485e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.88            	((4.080491780e-01 7.257787715e-04 8.707761325e-20) (2.709140749e-01 2.508445700e-04 -7.586438895e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.814446929e-04 1.020122945e-01 -4.455124420e-13) (-6.271114250e-05 6.772851872e-02 -3.786599739e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.92            	((4.078996411e-01 7.307229548e-04 8.706370801e-20) (2.708179111e-01 2.521369957e-04 -7.583674792e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.826807387e-04 1.019749103e-01 -4.463478198e-13) (-6.303424893e-05 6.770447779e-02 -3.820376824e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.96            	((4.077520977e-01 7.347765177e-04 8.704973510e-20) (2.707227244e-01 2.534477766e-04 -7.580930038e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.836941294e-04 1.019380244e-01 -4.471138087e-13) (-6.336194415e-05 6.768068111e-02 -3.853427922e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8               	((4.076071171e-01 7.388779213e-04 8.703578561e-20) (2.706286289e-01 2.547537361e-04 -7.578220141e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.847194803e-04 1.019017793e-01 -4.479433317e-13) (-6.368843402e-05 6.765715723e-02 -3.885715161e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.04            	((4.074626366e-01 7.424228347e-04 8.702210570e-20) (2.705354966e-01 2.560499627e-04 -7.575524322e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.856057087e-04 1.018656592e-01 -4.486693135e-13) (-6.401249068e-05 6.763387416e-02 -3.917203873e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.08            	((4.073196258e-01 7.458035578e-04 8.700867264e-20) (2.704433143e-01 2.572982780e-04 -7.572849321e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.864508895e-04 1.018299065e-01 -4.493614682e-13) (-6.432456949e-05 6.761082859e-02 -3.947868033e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.12            	((4.071781242e-01 7.492188612e-04 8.699526016e-20) (2.703520964e-01 2.585530809e-04 -7.570201671e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.873047153e-04 1.017945310e-01 -4.500368177e-13) (-6.463827022e-05 6.758802411e-02 -3.977691363e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.16            	((4.070383049e-01 7.526647466e-04 8.698208609e-20) (2.702618416e-01 2.598014055e-04 -7.567580392e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.881661867e-04 1.017595762e-01 -4.505848819e-13) (-6.495035138e-05 6.756546039e-02 -4.006652215e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.2             	((4.068996069e-01 7.558654636e-04 8.696899020e-20) (2.701725230e-01 2.610345369e-04 -7.564983556e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.889663659e-04 1.017249017e-01 -4.511874815e-13) (-6.525863422e-05 6.754313075e-02 -4.034733872e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.24            	((4.067623340e-01 7.592891666e-04 8.695604208e-20) (2.700841225e-01 2.622662682e-04 -7.562414589e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.898222917e-04 1.016905835e-01 -4.518108977e-13) (-6.556656706e-05 6.752103062e-02 -4.061920921e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.28            	((4.066263578e-01 7.625444358e-04 8.694323817e-20) (2.699966334e-01 2.634844253e-04 -7.559864316e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.906361090e-04 1.016565894e-01 -4.524024384e-13) (-6.587110631e-05 6.749915835e-02 -4.088198555e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.32            	((4.064916449e-01 7.657867783e-04 8.693058786e-20) (2.699100360e-01 2.647065089e-04 -7.557337999e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.914466946e-04 1.016229112e-01 -4.529984244e-13) (-6.617662722e-05 6.747750899e-02 -4.113553969e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.36            	((4.063585243e-01 7.687474752e-04 8.691792389e-20) (2.698243424e-01 2.658977180e-04 -7.554830525e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.921868688e-04 1.015896311e-01 -4.535630769e-13) (-6.647442949e-05 6.745608560e-02 -4.137974634e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.4             	((4.062265870e-01 7.717355881e-04 8.690543305e-20) (2.697395218e-01 2.670750656e-04 -7.552347945e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.929338970e-04 1.015566467e-01 -4.541710974e-13) (-6.676876641e-05 6.743488045e-02 -4.161461132e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.44            	((4.060957506e-01 7.748896445e-04 8.689307130e-20) (2.696555548e-01 2.682518480e-04 -7.549889957e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.937224111e-04 1.015239376e-01 -4.548269313e-13) (-6.706296201e-05 6.741388870e-02 -4.184011710e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.48            	((4.059665772e-01 7.770937834e-04 8.688089403e-20) (2.695724365e-01 2.694147264e-04 -7.547418310e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.942734459e-04 1.014916443e-01 -4.551263880e-13) (-6.735368160e-05 6.739310912e-02 -4.205598975e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.52            	((4.058388656e-01 7.789203453e-04 8.686883894e-20) (2.694902295e-01 2.704214632e-04 -7.544968113e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.947300863e-04 1.014597164e-01 -4.552356755e-13) (-6.760536580e-05 6.737255738e-02 -4.226224537e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.56            	((4.057128161e-01 7.798836503e-04 8.685695121e-20) (2.694088770e-01 2.713716845e-04 -7.542516347e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.949709126e-04 1.014282040e-01 -4.550122215e-13) (-6.784292112e-05 6.735221925e-02 -4.245947526e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.6             	((4.055871625e-01 7.825798262e-04 8.684505859e-20) (2.693283400e-01 2.723244844e-04 -7.540154116e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.956449566e-04 1.013967906e-01 -4.555130145e-13) (-6.808112110e-05 6.733208499e-02 -4.264793171e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.64            	((4.054628061e-01 7.849513010e-04 8.683331119e-20) (2.692486019e-01 2.732902845e-04 -7.537800719e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.962378253e-04 1.013657015e-01 -4.559365038e-13) (-6.832257111e-05 6.731215047e-02 -4.282754419e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.68            	((4.053396687e-01 7.871152805e-04 8.682169496e-20) (2.691696611e-01 2.742366007e-04 -7.535461437e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.967788201e-04 1.013349172e-01 -4.562998200e-13) (-6.855915017e-05 6.729241527e-02 -4.299802854e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.72            	((4.052176198e-01 7.891211526e-04 8.681023404e-20) (2.690915055e-01 2.751541014e-04 -7.533136784e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.972802881e-04 1.013044050e-01 -4.565945061e-13) (-6.878852536e-05 6.727287639e-02 -4.315925777e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.76            	((4.050958494e-01 7.909393016e-04 8.679925590e-20) (2.690140731e-01 2.760349977e-04 -7.530819968e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.977348254e-04 1.012739624e-01 -4.568105876e-13) (-6.900874942e-05 6.725351829e-02 -4.331116921e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.8             	((4.049782568e-01 7.928151248e-04 8.678717571e-20) (2.689375917e-01 2.768952583e-04 -7.528550887e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.982037812e-04 1.012445642e-01 -4.570949739e-13) (-6.922381459e-05 6.723439793e-02 -4.345386799e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.84            	((4.048599529e-01 7.944446189e-04 8.677598312e-20) (2.688618155e-01 2.777163553e-04 -7.526280978e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.986111547e-04 1.012149882e-01 -4.572914313e-13) (-6.942908883e-05 6.721545387e-02 -4.358754367e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.88            	((4.047427936e-01 7.959679451e-04 8.676488899e-20) (2.687867859e-01 2.785016400e-04 -7.524030246e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.989919863e-04 1.011856984e-01 -4.574370396e-13) (-6.962540999e-05 6.719669647e-02 -4.371241174e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.92            	((4.046267634e-01 7.973430686e-04 8.675389847e-20) (2.687125001e-01 2.792481228e-04 -7.521796371e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.993357672e-04 1.011566909e-01 -4.575567356e-13) (-6.981203071e-05 6.717812502e-02 -4.382846845e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.96            	((4.045118549e-01 7.985949250e-04 8.674301655e-20) (2.686389495e-01 2.799578489e-04 -7.519580663e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.996487313e-04 1.011279637e-01 -4.576357739e-13) (-6.998946222e-05 6.715973737e-02 -4.393614464e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9               	((4.043980390e-01 7.997234945e-04 8.673223009e-20) (2.685661258e-01 2.806293225e-04 -7.517383005e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.999308736e-04 1.010995098e-01 -4.577035365e-13) (-7.015733063e-05 6.714153144e-02 -4.403574890e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.04            	((4.042853201e-01 8.007126209e-04 8.672153803e-20) (2.684940222e-01 2.812618385e-04 -7.515204238e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.001781552e-04 1.010713300e-01 -4.577233774e-13) (-7.031545962e-05 6.712350555e-02 -4.412744410e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.08            	((4.041736512e-01 8.015394473e-04 8.671093465e-20) (2.684226287e-01 2.818516555e-04 -7.513044524e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.003848618e-04 1.010434128e-01 -4.577012597e-13) (-7.046291389e-05 6.710565718e-02 -4.421140789e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.12            	((4.040629335e-01 8.021519819e-04 8.670040215e-20) (2.683519317e-01 2.823934335e-04 -7.510904951e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.005379955e-04 1.010157334e-01 -4.575980437e-13) (-7.059835838e-05 6.708798293e-02 -4.428788092e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
