# Forces        
# CofR          : (0.000000000e+00 0.000000000e+00 0.000000000e+00)
# Time          forces(pressure viscous porous)	moments(pressure viscous porous)
6.2             	((1.248036560e+00 -2.058172289e-03 2.142698462e-19) (1.199601110e+00 -1.191402655e-03 -2.116160915e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.145430722e-04 3.120091399e-01 5.560018591e-13) (2.978506639e-04 2.999002774e-01 -2.769379144e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.24            	((1.247374101e+00 -2.054273814e-03 2.141814888e-19) (1.198918222e+00 -1.190447367e-03 -2.115270291e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.135684534e-04 3.118435251e-01 5.550631569e-13) (2.976118417e-04 2.997295555e-01 -2.759272127e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.28            	((1.246705648e+00 -2.051267681e-03 2.140935693e-19) (1.198243174e+00 -1.189055276e-03 -2.114382263e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.128169203e-04 3.116764120e-01 5.539950009e-13) (2.972638189e-04 2.995607934e-01 -2.749332445e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.32            	((1.246053219e+00 -2.056609736e-03 2.140083795e-19) (1.197576653e+00 -1.189050991e-03 -2.113484624e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.141524339e-04 3.115133048e-01 5.537987603e-13) (2.972627477e-04 2.993941633e-01 -2.739555531e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.36            	((1.245409900e+00 -2.057415348e-03 2.139211789e-19) (1.196918726e+00 -1.189928170e-03 -2.112608943e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.143538370e-04 3.113524750e-01 5.533158567e-13) (2.974820425e-04 2.992296814e-01 -2.729924213e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.4             	((1.244779224e+00 -2.056197538e-03 2.138378390e-19) (1.196270729e+00 -1.190070883e-03 -2.111755439e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.140493845e-04 3.111948060e-01 5.526609986e-13) (2.975177208e-04 2.990676823e-01 -2.720445195e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.44            	((1.244155809e+00 -2.054833798e-03 2.137549934e-19) (1.195631612e+00 -1.189973041e-03 -2.110912119e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.137084494e-04 3.110389523e-01 5.520289087e-13) (2.974932603e-04 2.989079030e-01 -2.711105094e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.48            	((1.243543269e+00 -2.053532687e-03 2.136730948e-19) (1.195001298e+00 -1.189719162e-03 -2.110081214e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.133831717e-04 3.108858173e-01 5.514254418e-13) (2.974297904e-04 2.987503246e-01 -2.701931203e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.52            	((1.242937214e+00 -2.050065245e-03 2.135918872e-19) (1.194379233e+00 -1.189330349e-03 -2.109266614e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.125163113e-04 3.107343034e-01 5.505741262e-13) (2.973325873e-04 2.985948084e-01 -2.692904150e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.56            	((1.242334320e+00 -2.051861194e-03 2.135142357e-19) (1.193764798e+00 -1.189321963e-03 -2.108444569e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.129652985e-04 3.105835799e-01 5.502291331e-13) (2.973304907e-04 2.984411996e-01 -2.684027694e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.6             	((1.241743065e+00 -2.050113303e-03 2.134351844e-19) (1.193158636e+00 -1.189022591e-03 -2.107647261e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.125283258e-04 3.104357662e-01 5.494578317e-13) (2.972556477e-04 2.982896591e-01 -2.675308949e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.64            	((1.241155146e+00 -2.049699181e-03 2.133577897e-19) (1.192559931e+00 -1.188805673e-03 -2.106852487e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.124247954e-04 3.102887865e-01 5.488008051e-13) (2.972014182e-04 2.981399826e-01 -2.666713172e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.68            	((1.240567522e+00 -2.048838768e-03 2.132821849e-19) (1.191967419e+00 -1.188776618e-03 -2.106066181e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.122096921e-04 3.101418804e-01 5.478755470e-13) (2.971941544e-04 2.979918547e-01 -2.658243946e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.72            	((1.240017674e+00 -2.050897225e-03 2.132002276e-19) (1.191386930e+00 -1.188961903e-03 -2.105294599e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.127243062e-04 3.100044184e-01 5.482248770e-13) (2.972404759e-04 2.978467326e-01 -2.649987621e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.76            	((1.239454971e+00 -2.049331426e-03 2.131277843e-19) (1.190813003e+00 -1.188945168e-03 -2.104534047e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.123328566e-04 3.098637427e-01 5.476450456e-13) (2.972362919e-04 2.977032508e-01 -2.641844546e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.8             	((1.238899450e+00 -2.043272075e-03 2.130524603e-19) (1.190245655e+00 -1.188318303e-03 -2.103799193e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.108180188e-04 3.097248625e-01 5.464597958e-13) (2.970795757e-04 2.975614138e-01 -2.633851432e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.84            	((1.238351035e+00 -2.051455881e-03 2.129852332e-19) (1.189685322e+00 -1.189502575e-03 -2.103029667e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.128639704e-04 3.095877588e-01 5.468618180e-13) (2.973756438e-04 2.974213305e-01 -2.625973708e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.88            	((1.237812425e+00 -2.054168804e-03 2.129167625e-19) (1.189132497e+00 -1.190366883e-03 -2.102288107e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.135422010e-04 3.094531061e-01 5.467698776e-13) (2.975917206e-04 2.972831243e-01 -2.618250653e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.92            	((1.237271695e+00 -2.051456752e-03 2.128433770e-19) (1.188586291e+00 -1.190928373e-03 -2.101558022e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.128641881e-04 3.093179237e-01 5.461818064e-13) (2.977320932e-04 2.971465726e-01 -2.610656817e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
6.96            	((1.236741502e+00 -2.049830375e-03 2.127725350e-19) (1.188045375e+00 -1.190741674e-03 -2.100838902e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.124575938e-04 3.091853756e-01 5.456681114e-13) (2.976854186e-04 2.970113436e-01 -2.603216399e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7               	((1.236218937e+00 -2.049450731e-03 2.127039694e-19) (1.187511855e+00 -1.190741943e-03 -2.100127356e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.123626828e-04 3.090547343e-01 5.452665229e-13) (2.976854858e-04 2.968779638e-01 -2.595885106e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.04            	((1.235703402e+00 -2.048402315e-03 2.126358290e-19) (1.186985210e+00 -1.190710502e-03 -2.099426999e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.121005787e-04 3.089258506e-01 5.448037854e-13) (2.976776255e-04 2.967463026e-01 -2.588688633e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.08            	((1.235182979e+00 -2.046110822e-03 2.125653879e-19) (1.186463068e+00 -1.189978193e-03 -2.098718423e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.115277055e-04 3.087957449e-01 5.443941738e-13) (2.974945483e-04 2.966157671e-01 -2.581663191e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.12            	((1.234680154e+00 -2.044657458e-03 2.125005185e-19) (1.185948035e+00 -1.189815851e-03 -2.098033597e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.111643645e-04 3.086700385e-01 5.439453141e-13) (2.974539627e-04 2.964870088e-01 -2.574739860e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.16            	((1.234186125e+00 -2.044972789e-03 2.124340497e-19) (1.185440785e+00 -1.189884172e-03 -2.097357443e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.112431972e-04 3.085465312e-01 5.435508814e-13) (2.974710430e-04 2.963601962e-01 -2.567914899e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.2             	((1.233695845e+00 -2.044734942e-03 2.123700093e-19) (1.184939871e+00 -1.189974285e-03 -2.096687999e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.111837354e-04 3.084239612e-01 5.431835537e-13) (2.974935713e-04 2.962349677e-01 -2.561197037e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.24            	((1.233211548e+00 -2.044500002e-03 2.123066032e-19) (1.184445200e+00 -1.190089306e-03 -2.096026823e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.111250006e-04 3.083028871e-01 5.428160092e-13) (2.975223265e-04 2.961112999e-01 -2.554567000e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.28            	((1.232733160e+00 -2.044151722e-03 2.122437364e-19) (1.183956701e+00 -1.190155738e-03 -2.095374171e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.110379306e-04 3.081832899e-01 5.424486815e-13) (2.975389346e-04 2.959891754e-01 -2.548027109e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.32            	((1.232260467e+00 -2.044972183e-03 2.121826721e-19) (1.183474212e+00 -1.190561667e-03 -2.094725600e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.112430459e-04 3.080651168e-01 5.422209990e-13) (2.976404169e-04 2.958685530e-01 -2.541571604e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.36            	((1.231793604e+00 -2.045143810e-03 2.121215720e-19) (1.182997703e+00 -1.190896755e-03 -2.094087028e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.112859524e-04 3.079484010e-01 5.419200245e-13) (2.977241886e-04 2.957494258e-01 -2.535212030e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.4             	((1.231332436e+00 -2.045830547e-03 2.120612240e-19) (1.182527066e+00 -1.191323100e-03 -2.093454783e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.114576368e-04 3.078331090e-01 5.416834516e-13) (2.978307751e-04 2.956317664e-01 -2.528941055e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.44            	((1.230876541e+00 -2.044329716e-03 2.120019818e-19) (1.182062164e+00 -1.191498748e-03 -2.092835632e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.110824290e-04 3.077191352e-01 5.412640822e-13) (2.978746869e-04 2.955155410e-01 -2.522765304e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.48            	((1.230426510e+00 -2.044462349e-03 2.119431207e-19) (1.181602961e+00 -1.191710079e-03 -2.092219990e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.111155872e-04 3.076066275e-01 5.410136315e-13) (2.979275196e-04 2.954007401e-01 -2.516679554e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.52            	((1.229981832e+00 -2.044753256e-03 2.118850372e-19) (1.181149386e+00 -1.192051524e-03 -2.091611281e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.111883140e-04 3.074954579e-01 5.407707702e-13) (2.980128809e-04 2.952873464e-01 -2.510687296e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.56            	((1.229542272e+00 -2.045109896e-03 2.118278385e-19) (1.180701278e+00 -1.192465445e-03 -2.091009483e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.112774741e-04 3.073855681e-01 5.405537129e-13) (2.981163612e-04 2.951753194e-01 -2.504789810e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.6             	((1.229109045e+00 -2.046399637e-03 2.117707025e-19) (1.180258610e+00 -1.192991098e-03 -2.090412871e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.115999092e-04 3.072772613e-01 5.404585200e-13) (2.982477745e-04 2.950646525e-01 -2.498982303e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.64            	((1.228680139e+00 -2.047413192e-03 2.117144918e-19) (1.179821542e+00 -1.193766054e-03 -2.089823543e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.118532980e-04 3.071700348e-01 5.403440282e-13) (2.984415136e-04 2.949553856e-01 -2.493264976e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.68            	((1.228256551e+00 -2.049472638e-03 2.116589311e-19) (1.179389660e+00 -1.194720953e-03 -2.089238213e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.123681595e-04 3.070641378e-01 5.403663628e-13) (2.986802382e-04 2.948474149e-01 -2.487633064e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.72            	((1.227836204e+00 -2.050654999e-03 2.116039017e-19) (1.178962858e+00 -1.195904684e-03 -2.088660124e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.126637498e-04 3.069590509e-01 5.404062614e-13) (2.989761710e-04 2.947407146e-01 -2.482088140e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.76            	((1.227421074e+00 -2.058817346e-03 2.115462535e-19) (1.178540686e+00 -1.197710862e-03 -2.088068613e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.147043366e-04 3.068552685e-01 5.413278333e-13) (2.994277154e-04 2.946351716e-01 -2.476654197e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.8             	((1.227012753e+00 -2.036018979e-03 2.115054696e-19) (1.178123765e+00 -1.196865330e-03 -2.087571141e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.090047448e-04 3.067531883e-01 5.385214844e-13) (2.992163326e-04 2.945309413e-01 -2.471304322e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.84            	((1.226602703e+00 -2.046072384e-03 2.114466929e-19) (1.177711205e+00 -1.196248960e-03 -2.086977336e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.115180960e-04 3.066506756e-01 5.399894941e-13) (2.990622401e-04 2.944278012e-01 -2.466055629e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.88            	((1.226213066e+00 -2.035633931e-03 2.114026927e-19) (1.177305602e+00 -1.194438328e-03 -2.086484159e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.089084827e-04 3.065532666e-01 5.377165727e-13) (2.986095820e-04 2.943264006e-01 -2.460811115e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.92            	((1.225824762e+00 -2.028358545e-03 2.113556848e-19) (1.176905564e+00 -1.192263099e-03 -2.085982503e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.070896363e-04 3.064561905e-01 5.359935586e-13) (2.980657748e-04 2.942263910e-01 -2.455585852e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
7.96            	((1.225432983e+00 -2.032053407e-03 2.113051778e-19) (1.176509471e+00 -1.191380791e-03 -2.085441646e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.080133517e-04 3.063582458e-01 5.359874870e-13) (2.978451977e-04 2.941273677e-01 -2.450453929e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8               	((1.225047580e+00 -2.032507582e-03 2.112558489e-19) (1.176117254e+00 -1.191471718e-03 -2.084917941e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.081268954e-04 3.062618949e-01 5.356596243e-13) (2.978679295e-04 2.940293136e-01 -2.445399138e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.04            	((1.224664942e+00 -2.031915629e-03 2.112085311e-19) (1.175729571e+00 -1.191387881e-03 -2.084401703e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.079789073e-04 3.061662356e-01 5.352916461e-13) (2.978469703e-04 2.939323928e-01 -2.440422552e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.08            	((1.224302805e+00 -2.033820889e-03 2.111581654e-19) (1.175346977e+00 -1.191247572e-03 -2.083898850e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.084552223e-04 3.060757013e-01 5.349841663e-13) (2.978118931e-04 2.938367443e-01 -2.435310054e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.12            	((1.223908063e+00 -2.032774663e-03 2.111111623e-19) (1.174966868e+00 -1.191848961e-03 -2.083377348e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.081936657e-04 3.059770158e-01 5.345396435e-13) (2.979622401e-04 2.937417171e-01 -2.430285124e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.16            	((1.223539422e+00 -2.035254049e-03 2.110618313e-19) (1.174590678e+00 -1.192311268e-03 -2.082878670e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.088135124e-04 3.058848555e-01 5.339374776e-13) (2.980778169e-04 2.936476696e-01 -2.425399843e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.2             	((1.223188646e+00 -2.034423763e-03 2.110122133e-19) (1.174221687e+00 -1.192550700e-03 -2.082393835e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.086059408e-04 3.057971614e-01 5.339509217e-13) (2.981376749e-04 2.935554219e-01 -2.420718941e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.24            	((1.222840864e+00 -2.034337317e-03 2.109640303e-19) (1.173860835e+00 -1.192586139e-03 -2.081906199e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.085843291e-04 3.057102161e-01 5.344455347e-13) (2.981465347e-04 2.934652087e-01 -2.416261173e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.28            	((1.222486721e+00 -2.034483207e-03 2.109200281e-19) (1.173501498e+00 -1.192874626e-03 -2.081427224e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.086208018e-04 3.056216804e-01 5.341061794e-13) (2.982186566e-04 2.933753744e-01 -2.411819579e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.32            	((1.222137319e+00 -2.035326607e-03 2.108758069e-19) (1.173146095e+00 -1.193269740e-03 -2.080949239e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.088316518e-04 3.055343297e-01 5.340712681e-13) (2.983174350e-04 2.932865237e-01 -2.407471658e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.36            	((1.221789835e+00 -2.034598794e-03 2.108325471e-19) (1.172794628e+00 -1.193633155e-03 -2.080481088e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.086496984e-04 3.054474589e-01 5.337551148e-13) (2.984082886e-04 2.931986570e-01 -2.403181188e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.4             	((1.221440400e+00 -2.037131615e-03 2.107857434e-19) (1.172444912e+00 -1.194449660e-03 -2.079997794e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.092829038e-04 3.053601001e-01 5.339567764e-13) (2.986124151e-04 2.931112279e-01 -2.398973038e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.44            	((1.221102063e+00 -2.037147735e-03 2.107430220e-19) (1.172100307e+00 -1.194958536e-03 -2.079538240e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.092869338e-04 3.052755158e-01 5.337796177e-13) (2.987396340e-04 2.930250769e-01 -2.394819528e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.48            	((1.220763526e+00 -2.035978090e-03 2.106987646e-19) (1.171758837e+00 -1.195135792e-03 -2.079079202e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.089945225e-04 3.051908814e-01 5.336130843e-13) (2.987839480e-04 2.929397093e-01 -2.390746778e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.52            	((1.220434050e+00 -2.036184384e-03 2.106574263e-19) (1.171422294e+00 -1.195457524e-03 -2.078631062e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.090460960e-04 3.051085126e-01 5.334550076e-13) (2.988643810e-04 2.928555735e-01 -2.386714007e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.56            	((1.220108072e+00 -2.036146412e-03 2.106164391e-19) (1.171089900e+00 -1.195792927e-03 -2.078188712e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.090366029e-04 3.050270180e-01 5.332986656e-13) (2.989482319e-04 2.927724751e-01 -2.382734874e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.6             	((1.219789495e+00 -2.035732521e-03 2.105748112e-19) (1.170761787e+00 -1.196111644e-03 -2.077757732e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.089331302e-04 3.049473738e-01 5.329476010e-13) (2.990279110e-04 2.926904467e-01 -2.378799249e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.64            	((1.219466444e+00 -2.036680164e-03 2.105361907e-19) (1.170436827e+00 -1.196550575e-03 -2.077317393e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.091700410e-04 3.048666110e-01 5.330330361e-13) (2.991376438e-04 2.926092067e-01 -2.374916371e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.68            	((1.219151427e+00 -2.036631693e-03 2.104963192e-19) (1.170115935e+00 -1.196942996e-03 -2.076890587e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.091579233e-04 3.047878568e-01 5.328929572e-13) (2.992357491e-04 2.925289837e-01 -2.371080997e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.72            	((1.218839956e+00 -2.036811529e-03 2.104571078e-19) (1.169798798e+00 -1.197358804e-03 -2.076468193e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.092028822e-04 3.047099890e-01 5.327754297e-13) (2.993397010e-04 2.924496995e-01 -2.367292404e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.76            	((1.218532145e+00 -2.036996793e-03 2.104182289e-19) (1.169485349e+00 -1.197793065e-03 -2.076050840e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.092491983e-04 3.046330362e-01 5.326535654e-13) (2.994482663e-04 2.923713372e-01 -2.363551970e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.8             	((1.218227922e+00 -2.037969797e-03 2.103795781e-19) (1.169175558e+00 -1.198320153e-03 -2.075636565e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.094924493e-04 3.045569804e-01 5.326416391e-13) (2.995800383e-04 2.922938895e-01 -2.359858705e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.84            	((1.217926074e+00 -2.037603463e-03 2.103422303e-19) (1.168869214e+00 -1.198805102e-03 -2.075228588e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.094008657e-04 3.044815184e-01 5.325212927e-13) (2.997012754e-04 2.922173035e-01 -2.356216397e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.88            	((1.217627790e+00 -2.038472932e-03 2.103044012e-19) (1.168566259e+00 -1.199365330e-03 -2.074821883e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.096182330e-04 3.044069476e-01 5.325850438e-13) (2.998413325e-04 2.921415647e-01 -2.352629440e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.92            	((1.217331461e+00 -2.040186558e-03 2.102661640e-19) (1.168266480e+00 -1.200135156e-03 -2.074413889e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.100466396e-04 3.043328651e-01 5.328723574e-13) (3.000337891e-04 2.920666201e-01 -2.349107281e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
8.96            	((1.217043293e+00 -2.039485105e-03 2.102314871e-19) (1.167970431e+00 -1.200835327e-03 -2.074027694e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.098712763e-04 3.042608232e-01 5.325902479e-13) (3.002088317e-04 2.919926077e-01 -2.345634397e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9               	((1.216762940e+00 -2.034300586e-03 2.102012880e-19) (1.167679579e+00 -1.200436785e-03 -2.073671246e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.085751464e-04 3.041907349e-01 5.313527396e-13) (3.001091961e-04 2.919198949e-01 -2.342097568e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.04            	((1.216482826e+00 -2.030785480e-03 2.101684447e-19) (1.167392428e+00 -1.199453644e-03 -2.073309395e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.076963701e-04 3.041207064e-01 5.304255299e-13) (2.998634111e-04 2.918481070e-01 -2.338553335e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.08            	((1.216202791e+00 -2.032121570e-03 2.101330232e-19) (1.167107863e+00 -1.199049318e-03 -2.072932423e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.080303925e-04 3.040506979e-01 5.301674898e-13) (2.997623295e-04 2.917769658e-01 -2.335046551e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.12            	((1.215925545e+00 -2.031462089e-03 2.100980535e-19) (1.166826367e+00 -1.199177210e-03 -2.072563572e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.078655223e-04 3.039813861e-01 5.298615279e-13) (2.997943025e-04 2.917065917e-01 -2.331571073e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.16            	((1.215651614e+00 -2.031402788e-03 2.100639211e-19) (1.166547908e+00 -1.199284618e-03 -2.072197938e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.078506969e-04 3.039129035e-01 5.296171487e-13) (2.998211544e-04 2.916369771e-01 -2.328149552e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.2             	((1.215380738e+00 -2.031594254e-03 2.100303701e-19) (1.166272546e+00 -1.199434245e-03 -2.071835930e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.078985635e-04 3.038451845e-01 5.294094156e-13) (2.998585611e-04 2.915681364e-01 -2.324775118e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
9.24            	((1.215113893e+00 -2.029744679e-03 2.099961953e-19) (1.166000401e+00 -1.199396781e-03 -2.071485076e-19) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.074361697e-04 3.037784731e-01 5.289909136e-13) (2.998491954e-04 2.915001003e-01 -2.321448709e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
