# Forces        
# CofR          : (0.000000000e+00 0.000000000e+00 0.000000000e+00)
# Time          forces(pressure viscous porous)	moments(pressure viscous porous)
92.84           	((3.067533392e-01 -7.873833113e-02 5.744090057e-20) (1.048991629e-01 -8.411899433e-03 -2.542776545e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.968458278e-02 7.668833481e-02 -3.469832061e-12) (2.102974858e-03 2.622479071e-02 1.209388600e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
92.88           	((3.068823006e-01 -8.001401686e-02 5.707532592e-20) (1.049117750e-01 -8.805625511e-03 -2.530317667e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((2.000350422e-02 7.672057515e-02 -3.529589815e-12) (2.201406378e-03 2.622794375e-02 1.177145950e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
92.92           	((3.070461972e-01 -8.066740718e-02 5.687639467e-20) (1.049275970e-01 -9.178833967e-03 -2.516909284e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((2.016685179e-02 7.676154931e-02 -3.426931048e-12) (2.294708492e-03 2.623189924e-02 1.143021114e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
92.96           	((3.071067224e-01 -8.158204330e-02 5.664551804e-20) (1.049396761e-01 -9.537313309e-03 -2.505676877e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((2.039551083e-02 7.677668061e-02 -3.395893159e-12) (2.384328327e-03 2.623491903e-02 1.107071234e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
93              	((3.074051638e-01 -8.240275697e-02 5.637384708e-20) (1.049573854e-01 -9.885914089e-03 -2.495408820e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((2.060068924e-02 7.685129095e-02 -3.391389600e-12) (2.471478522e-03 2.623934635e-02 1.069339513e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
93.04           	((3.075565330e-01 -8.283367577e-02 5.613779025e-20) (1.049754214e-01 -1.021958378e-02 -2.483584334e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((2.070841894e-02 7.688913326e-02 -3.311189647e-12) (2.554895946e-03 2.624385535e-02 1.029896003e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
93.08           	((3.077799201e-01 -8.326868850e-02 5.601774802e-20) (1.049951137e-01 -1.053171209e-02 -2.472459434e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((2.081717212e-02 7.694498004e-02 -3.240965439e-12) (2.632928023e-03 2.624877842e-02 9.888011901e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
93.12           	((3.079266750e-01 -8.358516887e-02 5.581000197e-20) (1.050155353e-01 -1.082898101e-02 -2.462864778e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((2.089629222e-02 7.698166875e-02 -3.189414011e-12) (2.707245252e-03 2.625388382e-02 9.461301951e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
93.16           	((3.079850141e-01 -8.356867908e-02 5.568295501e-20) (1.050348109e-01 -1.110734020e-02 -2.451901054e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((2.089216977e-02 7.699625352e-02 -3.117949041e-12) (2.776835049e-03 2.625870271e-02 9.019630683e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
93.2            	((3.081779494e-01 -8.377403051e-02 5.558426453e-20) (1.050464068e-01 -1.136689663e-02 -2.441174189e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((2.094350763e-02 7.704448734e-02 -3.006771698e-12) (2.841724157e-03 2.626160169e-02 8.563657992e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
93.24           	((3.084651614e-01 -8.376158079e-02 5.543195297e-20) (1.050667502e-01 -1.161335136e-02 -2.433990320e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((2.094039520e-02 7.711629035e-02 -2.966945049e-12) (2.903337839e-03 2.626668756e-02 8.093949823e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
93.28           	((3.084827995e-01 -8.356471913e-02 5.536764149e-20) (1.050870906e-01 -1.184294709e-02 -2.423232253e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((2.089117978e-02 7.712069988e-02 -2.870849825e-12) (2.960736773e-03 2.627177264e-02 7.611601314e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
93.32           	((3.086640541e-01 -8.304703314e-02 5.533326146e-20) (1.051063695e-01 -1.204849650e-02 -2.415456447e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((2.076175829e-02 7.716601353e-02 -2.767750005e-12) (3.012124126e-03 2.627659238e-02 7.117244703e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
93.36           	((3.086653409e-01 -8.244852929e-02 5.528543483e-20) (1.051256984e-01 -1.223559560e-02 -2.408275484e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((2.061213232e-02 7.716633524e-02 -2.703404991e-12) (3.058898900e-03 2.628142461e-02 6.611768917e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
93.4            	((3.090048218e-01 -8.167260055e-02 5.530622244e-20) (1.051458112e-01 -1.239486633e-02 -2.400010232e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((2.041815014e-02 7.725120544e-02 -2.580337203e-12) (3.098716582e-03 2.628645281e-02 6.096015891e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
93.44           	((3.091553189e-01 -8.120043752e-02 5.525850963e-20) (1.051715419e-01 -1.254262385e-02 -2.392352197e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((2.030010938e-02 7.728882974e-02 -2.505957789e-12) (3.135655963e-03 2.629288546e-02 5.571009014e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
93.48           	((3.090926196e-01 -7.996146832e-02 5.540954981e-20) (1.051891680e-01 -1.266607167e-02 -2.383637392e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.999036708e-02 7.727315491e-02 -2.252508943e-12) (3.166517919e-03 2.629729201e-02 5.037767933e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
93.52           	((3.090524639e-01 -7.898915108e-02 5.545737945e-20) (1.051996502e-01 -1.276814229e-02 -2.377798456e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.974728777e-02 7.726311598e-02 -2.193588735e-12) (3.192035572e-03 2.629991256e-02 4.496709378e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
93.56           	((3.090960556e-01 -7.776391503e-02 5.556190379e-20) (1.052130066e-01 -1.285049235e-02 -2.372065296e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.944097876e-02 7.727401391e-02 -2.027732366e-12) (3.212623088e-03 2.630325164e-02 3.948948344e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
93.6            	((3.092620894e-01 -7.639385298e-02 5.567634399e-20) (1.052288218e-01 -1.291247112e-02 -2.366948192e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.909846324e-02 7.731552236e-02 -1.896045929e-12) (3.228117780e-03 2.630720545e-02 3.395470460e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
93.64           	((3.093217808e-01 -7.498770874e-02 5.582293354e-20) (1.052457957e-01 -1.295319990e-02 -2.362163226e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.874692719e-02 7.733044521e-02 -1.769909306e-12) (3.238299974e-03 2.631144893e-02 2.837189855e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
93.68           	((3.091898433e-01 -7.345088321e-02 5.596962436e-20) (1.052562357e-01 -1.297479091e-02 -2.359257172e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.836272080e-02 7.729746083e-02 -1.684536842e-12) (3.243697727e-03 2.631405894e-02 2.275045095e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
93.72           	((3.092345522e-01 -7.166851898e-02 5.616890713e-20) (1.052653344e-01 -1.297443803e-02 -2.355858124e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.791712974e-02 7.730863804e-02 -1.538214434e-12) (3.243609508e-03 2.631633359e-02 1.710053203e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
93.76           	((3.092392569e-01 -6.988419886e-02 5.637760538e-20) (1.052759986e-01 -1.295180426e-02 -2.352441971e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.747104972e-02 7.730981423e-02 -1.390094853e-12) (3.237951065e-03 2.631899966e-02 1.143050750e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
93.8            	((3.093359147e-01 -6.800176439e-02 5.657462573e-20) (1.052867340e-01 -1.291087559e-02 -2.350154236e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.700044110e-02 7.733397867e-02 -1.258534943e-12) (3.227718897e-03 2.632168349e-02 5.749266361e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
93.84           	((3.092355880e-01 -6.592375056e-02 5.684631062e-20) (1.052948549e-01 -1.284597171e-02 -2.348257521e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.648093764e-02 7.730889701e-02 -1.121093236e-12) (3.211492928e-03 2.632371373e-02 6.673401198e-07) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
93.88           	((3.092061627e-01 -6.374224486e-02 5.716646954e-20) (1.053018756e-01 -1.275998555e-02 -2.346592379e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.593556122e-02 7.730154067e-02 -9.689740330e-13) (3.189996388e-03 2.632546889e-02 -5.607786328e-05) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
93.92           	((3.092291607e-01 -6.170400141e-02 5.737267995e-20) (1.053100468e-01 -1.265643349e-02 -2.344810161e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.542600035e-02 7.730729018e-02 -8.330894568e-13) (3.164108374e-03 2.632751170e-02 -1.126411300e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
93.96           	((3.090511403e-01 -5.938201091e-02 5.767370522e-20) (1.053133377e-01 -1.253464296e-02 -2.344183370e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.484550273e-02 7.726278508e-02 -7.002484530e-13) (3.133660739e-03 2.632833444e-02 -1.689361451e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
94              	((3.091397413e-01 -5.692324901e-02 5.799969591e-20) (1.053174118e-01 -1.239139577e-02 -2.343161214e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.423081225e-02 7.728493532e-02 -5.257274650e-13) (3.097848942e-03 2.632935295e-02 -2.248777939e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
94.04           	((3.091763359e-01 -5.446167258e-02 5.832877544e-20) (1.053239460e-01 -1.222833636e-02 -2.343061066e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.361541814e-02 7.729408397e-02 -3.726179521e-13) (3.057084089e-03 2.633098650e-02 -2.803848908e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
94.08           	((3.090973678e-01 -5.172391344e-02 5.868363480e-20) (1.053284961e-01 -1.204468503e-02 -2.344196979e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.293097836e-02 7.727434196e-02 -2.296331528e-13) (3.011171259e-03 2.633212402e-02 -3.353668421e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
94.12           	((3.090933703e-01 -4.913096049e-02 5.902340599e-20) (1.053313205e-01 -1.184524815e-02 -2.345372738e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.228274012e-02 7.727334258e-02 -9.645452839e-14) (2.961312039e-03 2.633283013e-02 -3.897364635e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
94.16           	((3.089711291e-01 -4.649512996e-02 5.938763733e-20) (1.053316692e-01 -1.162684457e-02 -2.346418881e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.162378249e-02 7.724278227e-02 4.653005412e-14) (2.906711142e-03 2.633291730e-02 -4.434007404e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
94.2            	((3.087173533e-01 -4.360327723e-02 5.981009592e-20) (1.053277619e-01 -1.139017038e-02 -2.348537227e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.090081931e-02 7.717933832e-02 1.867193466e-13) (2.847542595e-03 2.633194047e-02 -4.962791491e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
94.24           	((3.085206913e-01 -4.062023128e-02 6.022412595e-20) (1.053190681e-01 -1.113123476e-02 -2.351210928e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.015505782e-02 7.713017283e-02 3.252248731e-13) (2.782808690e-03 2.632976702e-02 -5.482896263e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
94.28           	((3.084186110e-01 -3.766653893e-02 6.063531454e-20) (1.053123762e-01 -1.085370847e-02 -2.353663700e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((9.416634734e-03 7.710465276e-02 4.759786315e-13) (2.713427118e-03 2.632809406e-02 -5.993429852e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
94.32           	((3.082734564e-01 -3.470088695e-02 6.105850980e-20) (1.053043352e-01 -1.056245531e-02 -2.356872054e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((8.675221738e-03 7.706836411e-02 6.058421993e-13) (2.640613827e-03 2.632608380e-02 -6.493590360e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
94.36           	((3.082587364e-01 -3.175838313e-02 6.142955232e-20) (1.052982894e-01 -1.025362398e-02 -2.360718925e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((7.939595781e-03 7.706468411e-02 7.238912161e-13) (2.563405996e-03 2.632457234e-02 -6.982548201e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
94.4            	((3.079560693e-01 -2.853638430e-02 6.191050437e-20) (1.052900389e-01 -9.929475639e-03 -2.364364994e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((7.134096076e-03 7.698901732e-02 8.645269830e-13) (2.482368910e-03 2.632250973e-02 -7.459431763e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
94.44           	((3.079946283e-01 -2.542153040e-02 6.231948251e-20) (1.052836609e-01 -9.589836693e-03 -2.368393216e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((6.355382600e-03 7.699865707e-02 9.976843570e-13) (2.397459173e-03 2.632091523e-02 -7.923478382e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
94.48           	((3.078926718e-01 -2.205992938e-02 6.276652739e-20) (1.052768375e-01 -9.234297723e-03 -2.372999718e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((5.514982346e-03 7.697316795e-02 1.120547015e-12) (2.308574431e-03 2.631920938e-02 -8.373839091e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
94.52           	((3.076866379e-01 -1.892693369e-02 6.324345771e-20) (1.052661011e-01 -8.865366719e-03 -2.379571889e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((4.731733422e-03 7.692165948e-02 1.242477909e-12) (2.216341680e-03 2.631652528e-02 -8.809731597e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
94.56           	((3.074480028e-01 -1.572294548e-02 6.371484678e-20) (1.052535603e-01 -8.481625813e-03 -2.384341064e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((3.930736370e-03 7.686200071e-02 1.360620167e-12) (2.120406453e-03 2.631339007e-02 -9.231127810e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
94.6            	((3.071492305e-01 -1.240795526e-02 6.420353887e-20) (1.052357902e-01 -8.086540258e-03 -2.388962608e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((3.101988815e-03 7.678730762e-02 1.471874922e-12) (2.021635064e-03 2.630894756e-02 -9.636999052e-04) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
94.64           	((3.071269349e-01 -9.163750067e-03 6.469619999e-20) (1.052195604e-01 -7.678062534e-03 -2.396159239e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((2.290937517e-03 7.678173373e-02 1.626454613e-12) (1.919515633e-03 2.630489010e-02 -1.002648941e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
94.68           	((3.070402237e-01 -5.700913388e-03 6.520798658e-20) (1.052076708e-01 -7.256395987e-03 -2.401670065e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((1.425228347e-03 7.676005594e-02 1.775709788e-12) (1.814098997e-03 2.630191770e-02 -1.039917172e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
94.72           	((3.067889587e-01 -2.496569956e-03 6.564029924e-20) (1.051909480e-01 -6.827995369e-03 -2.407524825e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((6.241424891e-04 7.669723968e-02 1.824969863e-12) (1.706998842e-03 2.629773701e-02 -1.075478763e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
94.76           	((3.065129404e-01 7.490090772e-04 6.617728247e-20) (1.051710266e-01 -6.388599046e-03 -2.418696615e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.872522693e-04 7.662823511e-02 1.903733247e-12) (1.597149761e-03 2.629275665e-02 -1.109252356e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
94.8            	((3.063820990e-01 4.081213297e-03 6.669673802e-20) (1.051516993e-01 -5.938923120e-03 -2.426499492e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.020303324e-03 7.659552474e-02 2.018132840e-12) (1.484730780e-03 2.628792482e-02 -1.141145288e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
94.84           	((3.062883759e-01 7.507306411e-03 6.724043289e-20) (1.051353090e-01 -5.475497402e-03 -2.433602020e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.876826603e-03 7.657209397e-02 2.141493363e-12) (1.368874350e-03 2.628382726e-02 -1.171135096e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
94.88           	((3.062909037e-01 1.084829493e-02 6.780611713e-20) (1.051195892e-01 -5.002768393e-03 -2.443373206e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-2.712073732e-03 7.657272592e-02 2.279307385e-12) (1.250692098e-03 2.627989730e-02 -1.199185312e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
94.92           	((3.060404791e-01 1.424350959e-02 6.837181787e-20) (1.051024112e-01 -4.521200412e-03 -2.452740730e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-3.560877397e-03 7.651011978e-02 2.386308815e-12) (1.130300103e-03 2.627560280e-02 -1.225237209e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
94.96           	((3.061522968e-01 1.733631971e-02 6.883504147e-20) (1.050861280e-01 -4.035478554e-03 -2.461080737e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-4.334079928e-03 7.653807419e-02 2.505494510e-12) (1.008869638e-03 2.627153199e-02 -1.249241022e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
95              	((3.059006554e-01 2.052630738e-02 6.937376015e-20) (1.050740518e-01 -3.546287560e-03 -2.469183615e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-5.131576846e-03 7.647516384e-02 2.597563224e-12) (8.865718901e-04 2.626851294e-02 -1.271169461e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
95.04           	((3.059434502e-01 2.382736985e-02 6.993199916e-20) (1.050622794e-01 -3.051027719e-03 -2.481381169e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-5.956842463e-03 7.648586255e-02 2.705944626e-12) (7.627569297e-04 2.626556985e-02 -1.291001920e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
95.08           	((3.057927264e-01 2.688596380e-02 7.047619611e-20) (1.050496402e-01 -2.551336039e-03 -2.491572128e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-6.721490950e-03 7.644818159e-02 2.805831739e-12) (6.378340097e-04 2.626241004e-02 -1.308678496e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
95.12           	((3.058723963e-01 3.003699151e-02 7.099143400e-20) (1.050375965e-01 -2.047299909e-03 -2.502119506e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-7.509247879e-03 7.646809908e-02 2.908675471e-12) (5.118249773e-04 2.625939912e-02 -1.324177303e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
95.16           	((3.057923334e-01 3.336100709e-02 7.155676214e-20) (1.050254994e-01 -1.535173178e-03 -2.513336869e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-8.340251773e-03 7.644808335e-02 2.998803896e-12) (3.837932945e-04 2.625637484e-02 -1.337484324e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
95.2            	((3.057534190e-01 3.641776309e-02 7.203747566e-20) (1.050113673e-01 -1.015638715e-03 -2.523356877e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-9.104440772e-03 7.643835475e-02 3.051905300e-12) (2.539096787e-04 2.625284183e-02 -1.348573616e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
95.24           	((3.057198349e-01 3.925241061e-02 7.261065621e-20) (1.050010209e-01 -5.007418704e-04 -2.535502040e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-9.813102652e-03 7.642995873e-02 3.194500003e-12) (1.251854676e-04 2.625025522e-02 -1.357421081e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
95.28           	((3.057735818e-01 4.209925986e-02 7.312111577e-20) (1.049928791e-01 1.043617909e-05 -2.547273782e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.052481497e-02 7.644339544e-02 3.280114461e-12) (-2.609044772e-06 2.624821977e-02 -1.363952161e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
95.32           	((3.057650324e-01 4.494198525e-02 7.363194539e-20) (1.049850060e-01 5.236932002e-04 -2.558747969e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.123549631e-02 7.644125811e-02 3.362393914e-12) (-1.309233000e-04 2.624625150e-02 -1.368196276e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
95.36           	((3.057529417e-01 4.771437913e-02 7.415199250e-20) (1.049755469e-01 1.033867946e-03 -2.570482131e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.192859478e-02 7.643823542e-02 3.449459251e-12) (-2.584669864e-04 2.624388673e-02 -1.370148405e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
95.4            	((3.058142508e-01 5.046352856e-02 7.466713368e-20) (1.049702529e-01 1.547185549e-03 -2.581207710e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.261588214e-02 7.645356270e-02 3.545680459e-12) (-3.867963872e-04 2.624256322e-02 -1.369804866e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
95.44           	((3.059348074e-01 5.297547815e-02 7.512563882e-20) (1.049662694e-01 2.055974252e-03 -2.595738739e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.324386954e-02 7.648370186e-02 3.559873316e-12) (-5.139935629e-04 2.624156735e-02 -1.367166290e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
95.48           	((3.060440667e-01 5.556934955e-02 7.561895775e-20) (1.049654283e-01 2.558345359e-03 -2.608546835e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.389233739e-02 7.651101667e-02 3.642711350e-12) (-6.395863398e-04 2.624135706e-02 -1.362209346e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
95.52           	((3.060694143e-01 5.798859796e-02 7.610620914e-20) (1.049641873e-01 3.059773075e-03 -2.620789947e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.449714949e-02 7.651735357e-02 3.709566942e-12) (-7.649432687e-04 2.624104681e-02 -1.354940763e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
95.56           	((3.061408350e-01 6.039349774e-02 7.657453496e-20) (1.049622837e-01 3.556752890e-03 -2.632777678e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.509837444e-02 7.653520876e-02 3.766960268e-12) (-8.891882226e-04 2.624057091e-02 -1.345379263e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
95.6            	((3.061620486e-01 6.270171419e-02 7.700294855e-20) (1.049632617e-01 4.049078901e-03 -2.645254473e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.567542855e-02 7.654051215e-02 3.769551078e-12) (-1.012269725e-03 2.624081542e-02 -1.333527945e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
95.64           	((3.063991767e-01 6.477441382e-02 7.747979465e-20) (1.049655019e-01 4.531202572e-03 -2.658368758e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.619360345e-02 7.659979418e-02 3.842915786e-12) (-1.132800643e-03 2.624137547e-02 -1.319402017e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
95.68           	((3.061953385e-01 6.692791121e-02 7.797802133e-20) (1.049672463e-01 5.008252913e-03 -2.670985824e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.673197780e-02 7.654883463e-02 3.898029685e-12) (-1.252063228e-03 2.624181158e-02 -1.302954712e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
95.72           	((3.064592197e-01 6.881663166e-02 7.835019314e-20) (1.049673693e-01 5.476201308e-03 -2.684449671e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.720415791e-02 7.661480491e-02 3.886324205e-12) (-1.369050327e-03 2.624184231e-02 -1.284223145e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
95.76           	((3.067203387e-01 7.059716441e-02 7.876020221e-20) (1.049762838e-01 5.934809000e-03 -2.699719757e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.764929110e-02 7.668008468e-02 3.889856536e-12) (-1.483702250e-03 2.624407095e-02 -1.263194441e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
95.8            	((3.067472542e-01 7.232253944e-02 7.915778420e-20) (1.049836318e-01 6.381627523e-03 -2.712146732e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.808063486e-02 7.668681355e-02 3.881241899e-12) (-1.595406881e-03 2.624590794e-02 -1.239934853e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
95.84           	((3.067457709e-01 7.415336801e-02 7.973127610e-20) (1.049855356e-01 6.821266203e-03 -2.729302955e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.853834200e-02 7.668644273e-02 4.096864991e-12) (-1.705316551e-03 2.624638391e-02 -1.214586647e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
95.88           	((3.070043333e-01 7.548321816e-02 7.998889449e-20) (1.049926808e-01 7.250525009e-03 -2.742062822e-20) (0.000000000e+00 0.000000000e+00 0.000000000e+00)) ((-1.887080454e-02 7.675108332e-02 4.061361273e-12) (-1.812631252e-03 2.624817020e-02 -1.187323922e-03) (0.000000000e+00 0.000000000e+00 0.000000000e+00))
